,Sentence,Label
3997,res=9c01e7de1e31f932a15757c0a9669c8b63,0
3998,aid=/20000421/reviews/4210301/1023,0
3999,cid=2985,0
4000,cid=1043,0
4001,file=/chronicle/archive/1999/08/06/dd76186.dtl,0
4002,file=/chronicle/archive/1999/03/05/dd31451.dtl,0
4003,file=/examiner/archive/1999/03/05/weekend12288.dtl,0
4004,a=2215&amp;s=reviews,0
4005,aid=/19990305/reviews/903050302/1023,0
4006,articleid=29002,0
4007,mode=joblo_movies&amp;id=733,0
4008,cid=1165,0
4009,cid=1875,0
4010,aid=/19921218/reviews/212180301/1023,0
4011,cid=1060,0
4012,title1=crying+ladies+(movie),0
4013,cid=905,0
4014,v_id=11741,0
4015,cid=1521,0
4016,aid=/20000211/reviews/2110303/1023,0
4017,cid=828,0
4018,cid=3436,0
4019,aid=/19920327/reviews/203270301/1023,0
4020,rid=9423&amp;vnu_special_account_code=thrsiteimdbpro,0
4021,display=movie&amp;id=10796,0
4022,display=movie&amp;id=10833,0
4023,layout=festivals&amp;jump=review&amp;id=2478&amp;reviewid=ve1117932752&amp;cs=1&amp;p=0,0
4024,display=movie&amp;id=9717,0
4025,identifier=1412,0
4026,display=movie&amp;id=12597,0
4027,item=1257,0
4028,id=685712006,0
4029,movie_id=54,0
4030,id=516,0
4031,id=davincicode.htm,0
4032,tmid=1382,0
4033,cid=798,0
4034,fid=135597,0
4035,jsessionid=chhrlrhlpsvhhw1p1rbtcywt1vzpvcsvz2tq5n3znzxqsdgqsthv!-1431123142&amp;&amp;rid=11016,0
4036,display=movie&amp;id=11207,0
4037,cid=652,0
4038,cid=2556,0
4039,aid=/19901109/reviews/11090301/1023,0
4040,cid=1235,0
4041,d=hv&amp;cf=info&amp;id=1800018831,0
4042,cid=615,0
4043,ring=liai,0
4044,aid=/19950811/reviews/508110301/1023,0
4045,aid=/20040826/reviews/408260303/1023,0
4046,aid=/19970207/reviews/702070302/1023,0
4047,res=9d0ce0d91639f935a15754c0a967958260,0
4048,aid=/20030221/reviews/302210301/1023,0
4049,aid=/20020125/reviews/201250302/1023,0
4050,cid=477,0
4051,res=9b03efd8103ef934a15751c0a96e958260,0
4052,cid=1614,0
4053,display=movie&amp;id=10563,0
4054,identifier=1318,0
4055,p=avg&amp;sql=1:12254,0
4056,cid=856,0
4057,action=view&amp;annid=10099,0
4058,cid=1610,0
4059,cid=4560,0
4060,id=201,0
4061,id=1075,0
4062,aid=/20010406/reviews/104060303/1023,0
4063,f=/c/a/2004/06/04/bagj370qug1.dtl,0
4064,cid=1704,0
4065,aid=/19971207/reviews08/401010327/1023,0
4066,aid=/20040702/reviews/407020314/1023,0
4067,movie=2097&amp;reviewer=198,0
4068,aid=/19910823/reviews/108230302/1023,0
4069,aid=/19890407/reviews/904070302/1023,0
4070,cid=1609,0
4071,cid=1249,0
4072,cid=2955,0
4073,cid=1413,0
4074,cid=1890,0
4075,file=//chronicle/archive/1996/01/12/dd47500.dtl,0
4076,aid=/19960112/reviews/601120301/1023,0
4077,cid=997,0
4078,dead+poets+society,0
4079,aid=/19890609/reviews/906090301/1023,0
4080,-db=videoviews.fp5&amp;-format=searchresult02.html&amp;-layout=videoviews&amp;id=00078&amp;-find,0
4081,action=view&amp;annid=10031,0
4082,aid=/20040319/reviews/403190301/1023,0
4083,channel=371&amp;format=movie&amp;theme=guide,0
4084,aid=/20050310/reviews/50222003/1023,0
4085,section=reviews&amp;id=6175,0
4086,record=3028,0
4087,id=10251,0
4088,id_rev=522,0
4089,review_theatricle=270,0
4090,id=9216,0
4091,mid=140438&amp;tab=reviews&amp;buy=open&amp;cid=13,0
4092,id=2159,0
4093,mid=140438&amp;pid=10119081&amp;tab=reviews&amp;cid=18,0
4094,dvdid=10605,0
4095,cid=166,0
4096,id=965,0
4097,id=1859,0
4098,cid=510,0
4099,cid=311,0
4100,cid=1370,0
4101,cid=3461,0
4102,cid=1113,0
4103,title=deep+impact,0
4104,cid=600,0
4105,cid=3343&amp;specific=4019,0
4106,cid=592,0
4107,cid=1240,0
4108,cid=1199,0
4109,film=oid%3a140012,0
4110,cid=1766,0
4111,cid=1647,0
4112,mid=9126,0
4113,movieid=19577,0
4114,cid=3076,0
4115,channel=95&amp;format=movie&amp;theme=guide,0
4116,cid=1096,0
4117,id=584,0
4118,cid=1780,0
4119,26,0
4120,aid=/19860606/reviews/606060301/1023,0
4121,p=avg&amp;sql=1:13402,0
4122,stid=2547,0
4123,cid=363,0
4124,aid=/19980130/reviews/801300304/1023,0
4125,cid=1564,0
4126,cid=2353,0
4127,aid=/20000317/reviews/3170302/1023,0
4128,id=544,0
4129,movieid=412,0
4130,aid=/19980607/reviews08/401010312/1023,0
4131,cid=1111,0
4132,cid=1414,0
4133,cid=1768,0
4134,id=deucebigalowmalegigolo.htm,0
4135,pagename=article&amp;node=style/movies/reviews&amp;contentid=a21367-2002may2,0
4136,feature_id=717957,0
4137,mid=131755&amp;tab=reviews&amp;cid=13,0
4138,layid=22&amp;csid1=1178,0
4139,section=reviews&amp;id=2893,0
4140,film=oid%3a142172,0
4141,title_star=deuceswi,0
4142,vnu_content_id=1481996,0
4143,cid=4146&amp;rid=4898,0
4144,cid=312,0
4145,aid=/20011221/reviews/112210302/1023,0
4146,id=15138,0
4147,articleid=2684,0
4148,cid=76,0
4149,cid=2226,0
4150,cid=962,0
4151,a=617&amp;s=reviews,0
4152,cid=1387,0
4153,res=9c0cefd8153df936a25755c0a966958260,0
4154,res=9b02e6dc1138f936a3575ac0a9659c8b63,0
4155,aid=/20030905/reviews/309050303/1023,0
4156,cid=1292,0
4157,p=avg&amp;sql=a13728,0
4158,cid=3287,0
4159,p=avg&amp;sql=a72519,0
4160,cid=3280,0
4161,p=avg&amp;sql=a134726,0
4162,jsessionid=tcjdgqsd6swjbh61c5hdy5y91jj4kprwtbkzvcxvprxywshhmsvz!315702988&amp;&amp;rid=9415,0
4163,cid=1500,0
4164,cid=965,0
4165,aid=/19870821/reviews/708210301/1023,0
4166,aid=/20040227/reviews/402270302/1023,0
4167,d=hv&amp;cf=info&amp;id=1808512739,0
4168,cid=898,0
4169,cid=3665,0
4170,cid=1184,0
4171,aid=/20030801/reviews/308010302/1023,0
4172,cid=729,0
4173,title_star=dirtywor,0
4174,cid=1774,0
4175,cid=924,0
4176,article_id=4106&amp;section=reviews,0
4177,aid=/20040409/reviews/404090302/1023,0
4178,cid=825,0
4179,title_star=disturbi,0
4180,cid=402,0
4181,cid=1686,0
4182,cid=599,0
4183,cid=3660,0
4184,aid=/19950407/reviews/504070303/1023,0
4185,id=5212,0
4186,cid=1934,0
4187,title=dog+of+flanders+a,0
4188,a=5645&amp;s=reviews,0
4189,id=167,0
4190,cid=974,0
4191,article_id=3470,0
4192,uniq=13,0
4193,issueid=28&amp;articleid=264,0
4194,pg=3&amp;tt=104626,0
4195,cid=174,0
4196,movieid=85,0
4197,aid=/20040714/reviews/407140301/1023,0
4198,cid=3027,0
4199,aid=/19910301/reviews/103010301/1023,0
4200,cid=780,0
4201,cid=1506,0
4202,movieid=403,0
4203,aid=/19911213/reviews/112130301/1023,0
4204,cid=2797,0
4205,cid=873,0
4206,cid=1338,0
4207,cid=2900,0
4208,cid=2237,0
4209,cid=734,0
4210,fid=62,0
4211,aid=/19980626/reviews/806260301/1023,0
4212,cid=3261&amp;specific=3957,0
4213,id=1618,0
4214,reviewid=821,0
4215,id=294,0
4216,id=293,0
4217,cid=403,0
4218,aid=/19941028/reviews/410280302/1023,0
4219,cid=2530,0
4220,cid=3389,0
4221,cid=4123,0
4222,id=3639,0
4223,id=213,0
4224,cid=602,0
4225,cid=3345,0
4226,cid=2914,0
4227,review=53357_leandog,0
4228,section=reviews&amp;id=4443,0
4229,cid=156,0
4230,cid=559,0
4231,cid=272,0
4232,d=hv&amp;cf=info&amp;id=1808409321,0
4233,id=178,0
4234,v_id=285859,0
4235,id=956,0
4236,film=917&amp;review=329,0
4237,nextlink=display&amp;did=395,0
4238,layid=22&amp;csid=5&amp;csid1=2281,0
4239,section_id=2&amp;article_id=1448,0
4240,id=163,0
4241,aid=/20040213/reviews/402130302/1023,0
4242,cid=1404,0
4243,cid=822,0
4244,res=ee05e7df173ae067bc4d51dfb166838b699ede,0
4245,cid=1524,0
4246,aid=/19991004/reviews/910040301/1023,0
4247,cid=3090,0
4248,movie=2115&amp;reviewer=48,0
4249,cid=1360,0
4250,cid=2320,0
4251,d=hv&amp;cf=info&amp;id=1800164416&amp;intl=us,0
4252,cid=1689,0
4253,p=avg&amp;sql=a14878,0
4254,cid=2105,0
4255,cid=2724,0
4256,title=dudley+do-right,0
4257,cid=3111,0
4258,review=528,0
4259,aid=/20050804/reviews/50725002/1023,0
4260,res=9c04e0d81438f935a25751c1a962958260,0
4261,res=9f02e4d81f39f930a25755c0a9659c8b63,0
4262,cid=2789,0
4263,ring=ibadt,0
4264,cid=2695,0
4265,aid=/20030926/reviews/309260301/1023,0
4266,display=movie&amp;id=10106,0
4267,film=oid%3a472787,0
4268,node=cityguide/profile&amp;id=1124978&amp;categories=movies&amp;nm=1,0
4269,display=movie&amp;id=10280,0
4270,rid=9824&amp;vnu_special_account_code=thrsiteimdbpro,0
4271,layout=festivals&amp;jump=review&amp;id=2471&amp;reviewid=ve1117934690&amp;cs=1&amp;p=0,0
4272,jsessionid=qyqrhp7xhqfk9wlgqvqbbnfwgn7cnz22js6bbz13xncjn1xx20sv!-1316020661&amp;&amp;rid=10837,0
4273,cid=1896,0
4274,display=movie&amp;id=11962,0
4275,&amp;rid=11562,0
4276,cid=589,0
4277,cid=1064,0
4278,d=hv&amp;cf=info&amp;id=1802814333,0
4279,d=hv&amp;cf=info&amp;id=1800149493,0
4280,id=3008,0
4281,id=973,0
4282,id=110523,0
4283,aid=/19991015/reviews/910150301/1023,0
4284,cid=1956,0
4285,cid=761,0
4286,res=950defd6163df931a25756c0a96f948260,0
4287,aid=/19890512/reviews/905120302/1023,0
4288,cid=2046,0
4289,cid=2125,0
4290,section=reviews&amp;id=335,0
4291,section=reviews&amp;id=2173,0
4292,uid=3:50:51%7cpm&amp;p=avg&amp;sql=a15173,0
4293,page=easyride.inc,0
4294,http://www.dvd.net.au/review.cgi?review_id=678,0
4295,vnu_content_id=1000892574,0
4296,cid=3539,0
4297,d=hv&amp;cf=info&amp;id=1800060861,0
4298,title_star=eddieand,0
4299,cid=738,0
4300,d=hv&amp;cf=info&amp;id=1800021461,0
4301,cid=912,0
4302,cid=483,0
4303,id=307,0
4304,cid=2449,0
4305,cid=518,0
4306,cid=3112,0
4307,cid=636,0
4308,cid=1192,0
4309,d=hv&amp;cf=info&amp;id=1808473330,0
4310,review=447,0
4311,id=156,0
4312,d=hv&amp;cf=info&amp;id=1808451370,0
4313,r=52407,0
4314,id=1023,0
4315,cid=451,0
4316,title=elizabeth,0
4317,d=hv&amp;cf=info&amp;id=1808403873,0
4318,section=reviews&amp;id=5958,0
4319,uri=http://www.nytimes.com/2002/05/29/movies/29elli.html,0
4320,f=/c/a/2002/06/28/dd168280.dtl,0
4321,id=103088,0
4322,aid=/20020913/reviews/209130302/1023,0
4323,cid=3248,0
4324,cid=1876,0
4325,cid=2871,0
4326,movie=3413,0
4327,aid=/19960809/reviews/608090302/1023,0
4328,id=574,0
4329,aid=/20021122/reviews/211220303/1023,0
4330,aid=/20021206/reviews/212060302/1023,0
4331,1025,0
4332,cid=1711,0
4333,cid=543,0
4334,cid=399,0
4335,d=hv&amp;cf=info&amp;id=1800025460,0
4336,aid=/19970926/reviews/709260303/1023,0
4337,cid=2161,0
4338,cid=1990,0
4339,aid=/19990521/reviews/905210301/1023,0
4340,film=oid%3a142835,0
4341,q=^endurance+(1998),0
4342,d=hv&amp;cf=info&amp;id=1808589896,0
4343,mid=72997,0
4344,mid=329&amp;buy=closed&amp;pid=10103575&amp;tab=reviews&amp;cid=18,0
4345,aid=/19900105/reviews/1050301/1023,0
4346,cid=3015,0
4347,enemy+at+the+gates,0
4348,d=hv&amp;cf=info&amp;id=1804126078&amp;intl=us,0
4349,id=283,0
4350,cid=2975,0
4351,id=63,0
4352,aid=/19981120/reviews/811200304/1023,0
4353,cid=1077&amp;specific=1650,0
4354,cid=2087,0
4355,cid=2770,0
4356,enter+the+dragon,0
4357,cid=1175,0
4358,aid=/20040430/reviews/404300303/1023,0
4359,id=equilibrium.htm,0
4360,master_movie_id=20841,0
4361,sku=ad52bbu,0
4362,res=950ce4de1539f932a15755c0a960958260,0
4363,a=4980&amp;s=dvd,0
4364,cid=1991,0
4365,articles_id=3,0
4366,sr=33,0
4367,feature=169,0
4368,d=hv&amp;cf=info&amp;id=1800062097,0
4369,d=hv&amp;cf=info&amp;id=1800172624,0
4370,d=hv&amp;cf=info&amp;id=1808626766,0
4371,cid=649,0
4372,coll=zap-movies-headlines,0
4373,option=com_ezine&amp;task=read&amp;page=1&amp;category=1&amp;article=2800,0
4374,id=43310,0
4375,coll=zap-news-headlines,0
4376,cid=1822,0
4377,cid=2688,0
4378,cid=3124,0
4379,cid=1302,0
4380,id=191,0
4381,id=1105,0
4382,d=hv&amp;cf=info&amp;id=1808468385,0
4383,aid=/19940520/reviews/405200301/1023,0
4384,cid=2920,0
4385,cid=395,0
4386,cid=947,0
4387,ring=everafter1,0
4388,ring=everafter,0
4389,cid=1038,0
4390,d=hv&amp;cf=info&amp;id=1808534480,0
4391,aid=/19970117/reviews/701170302/1023,0
4392,cid=842,0
4393,cid=2608,0
4394,cid=3187,0
4395,cid=1263,0
4396,aid=/19970829/reviews/708290301/1023,0
4397,cid=879,0
4398,cid=2974,0
4399,ring=exorcist1;list,0
4400,cid=759,0
4401,cid=7,0
4402,cid=1804,0
4403,extreme+measures,0
4404,cid=2150,0
4405,id=eyeswideshut.htm,0
4406,cid=1348,0
4407,aid=/19990716/reviews/907160302/1023,0
4408,cid=2863,0
4409,cid=1160,0
4410,aid=/19990423/reviews/904230301/1023,0
4411,rid=1002199013&amp;vnu_special_account_code=thrsiteimdbpro,0
4412,rid=1003119078&amp;vnu_special_account_code=thrsiteimdbpro,0
4413,aid=/20071120/reviews/711200302,0
4414,&amp;rid=8653,0
4415,layout=festivals&amp;jump=review&amp;reviewid=ve1117933761&amp;cs=1&amp;p=0,0
4416,&amp;rid=9264,0
4417,layout=festivals&amp;jump=review&amp;reviewid=ve1117933745&amp;cs=1&amp;p=0,0
4418,ref=movie,0
4419,identifier=1347,0
4420,storyid=94995353,0
4421,categoryid=31&amp;cs=1&amp;query=eden,0
4422,aid=/19891013/reviews/910130303/1023,0
4423,cid=1241,0
4424,cid=245,0
4425,cid=1219,0
4426,brd=1078&amp;dept_id=151025&amp;newsid=12292673&amp;pag=461&amp;rfi=9,0
4427,id=1091,0
4428,action=magazine.article&amp;issue=soj0409&amp;article=040940,0
4429,feature=1150,0
4430,article=2239,0
4431,d=hv&amp;cf=info&amp;id=1800063512,0
4432,cid=1824,0
4433,cid=418,0
4434,cid=314,0
4435,cid=2696,0
4436,id=325,0
4437,cid=2972,0
4438,cid=158,0
4439,cid=975,0
4440,cid=2427,0
4441,p=avg&amp;sql=1:16784,0
4442,res=9c0de5da163df931a15752c1a960958260,0
4443,id=343,0
4444,cid=2458,0
4445,channel=10&amp;format=movie&amp;theme=guide,0
4446,cid=8,0
4447,cid=1332,0
4448,cid=391,0
4449,v_id=162736,0
4450,return=http://www.cinemas-online.co.uk/content/director-filmog.php?direct=stewart%20sugg&amp;sitecode=0,0
4451,id=27,0
4452,t=142883,0
4453,id=5624,0
4454,id=39,0
4455,m=fastandthefurious,0
4456,dvdid=7665,0
4457,aid=/19950324/reviews/503240304/1023,0
4458,aid=/20011123/reviews/111230301/1023,0
4459,aid=/19870918/reviews/709180302/1023,0
4460,aid=/19930827/reviews/308270301/1023,0
4461,aid=/19970509/reviews/705090302/1023,0
4462,master_movie_id=11546&amp;movie_nss=,0
4463,cid=741,0
4464,aid=/20020830/reviews/208300301/1023,0
4465,cid=1166,0
4466,movie=8157,0
4467,cid=1738,0
4468,cid=1269,0
4469,aid=/19910403/reviews/104030301/1023,0
4470,ring=ferris&amp;list,0
4471,cid=2642,0
4472,cid=594,0
4473,cid=11,0
4474,option=com_content&amp;task=view&amp;id=660&amp;itemid=40,0
4475,aid=/19890421/reviews/904210302/1023,0
4476,ring=fifthelement;list,0
4477,ring=t5e;list,0
4478,p=avg&amp;sql=ffight%7cclub,0
4479,cid=1582,0
4480,aid=/19991015/reviews/910150302/1023,0
4481,id=4508,0
4482,id=4351,0
4483,id=3126,0
4484,cid=2170,0
4485,aid=/20000407/reviews/4070301/1023,0
4486,cid=1988,0
4487,cid=2785,0
4488,cid=1376,0
4489,cid=1684,0
4490,f=/c/a/1999/10/01/dd44407.dtl,0
4491,section=reviews&amp;id=468,0
4492,aid=/19930315/reviews/303150301/1023,0
4493,cid=976,0
4494,cid=411,0
4495,cid=843,0
4496,cid=2287,0
4497,aid=/20040924/reviews/40913003/1023,0
4498,aid=/19950707/reviews/507070301/1023,0
4499,film=oid%3a142705,0
4500,cid=950,0
4501,cid=1380,0
4502,cid=1825,0
4503,1077488489990,0
4504,id=194,0
4505,cid=1698,0
4506,cid=657,0
4507,cid=2208,0
4508,cid=2063,0
4509,title_star=flawless,0
4510,cid=2489,0
4511,mid=135747,0
4512,cid=159,0
4513,aid=/20031107/reviews/311070303/1023,0
4514,movie=2849,0
4515,r=r0000814,0
4516,mid=442,0
4517,film=oid%3a198704,0
4518,id=1896,0
4519,v_id=285691,0
4520,aid=/20040123/reviews/401230302/1023,0
4521,section=reviews&amp;id=5248,0
4522,cid=1464,0
4523,title=for+love+of+the+game,0
4524,cid=229,0
4525,cid=1422,0
4526,cid=2041,0
4527,cid=1082,0
4528,cid=77,0
4529,aid=/19950519/reviews/505190303/1023,0
4530,rid=543,0
4531,cid=2084,0
4532,cid=3473,0
4533,id=137,0
4534,cid=3092,0
4535,cid=1287,0
4536,cid=1577,0
4537,id=336,0
4538,cid=1615,0
4539,aid=/19940318/reviews/403180302/1023,0
4540,cid=1201,0
4541,movieid=103,0
4542,aid=/20020412/reviews/204120303/1023,0
4543,cid=1286,0
4544,aid=/19990103/reviews08/401010307/1023,0
4545,d=hv&amp;id=1800225427&amp;cf=info&amp;intl=us,0
4546,cid=1556,0
4547,cid=1600,0
4548,aid=/20030806/reviews/308060301/1023,0
4549,cid=3532,0
4550,cid=1587,0
4551,hero=e_gruwell,0
4552,location=van&amp;onsite=814,0
4553,cid=857,0
4554,cid=1997,0
4555,id=1584,0
4556,cid=2090,0
4557,aid=/20041007/reviews/40920012,0
4558,movie=2167,0
4559,action=moviereview&amp;movieid=hrkgwfdljviyjheu,0
4560,f=/c/a/1995/04/28/dd29776.dtl,0
4561,id=83,0
4562,cid=2100,0
4563,cid=786,0
4564,cid=1416,0
4565,aid=/19850802/reviews/508020301/1023,0
4566,cid=2543,0
4567,aid=/19990521/reviews/905210302/1023,0
4568,cid=2738,0
4569,cid=1838,0
4570,cid=3571,0
4571,cid=3603,0
4572,cid=1193,0
4573,title=full+monty+the,0
4574,aid=/19970827/reviews/708270301/1023,0
4575,cid=3412,0
4576,cid=1078,0
4577,cid=1088,0
4578,display=movie&amp;id=6975,0
4579,display=movie&amp;id=9713,0
4580,f=/c/a/2007/05/18/ddgrsps8aa1.dtl&amp;type=movies,0
4581,display=movie&amp;id=10326,0
4582,display=movie&amp;id=10182,0
4583,section=reviews&amp;id=8391,0
4584,movie=13567&amp;reviewer=198,0
4585,display=movie&amp;id=10574,0
4586,display=movie&amp;id=11622,0
4587,jsessionid=2bgjlljh1ylpjzzx1dwq1kv9yxtdrbyqc87p23qm1dprrh6p1w60!1506957945&amp;&amp;rid=11683,0
4588,identifier=1401,0
4589,tvobjectid=296726&amp;more=ucmoviereview,0
4590,aid=/20090218/reviews/902189993,0
4591,identifier=1486,0
4592,cid=1692,0
4593,uniq=21,0
4594,film=oid%3a140253,0
4595,id=galaxyquest.htm,0
4596,cid=1818,0
4597,layout=cannes2007&amp;jump=story&amp;id=1061&amp;articleid=vr1117965070&amp;cs=1,0
4598,id=20456,0
4599,id=58672,0
4600,aid=9603&amp;tcid=1,0
4601,cid=171,0
4602,aid=/20040611/reviews/406110304/1023,0
4603,cid=246,0
4604,aid=/19971024/reviews/710240303/1023,0
4605,cid=2095,0
4606,mid=129751&amp;buy=closed&amp;tab=reviews&amp;cid=13,0
4607,cid=1278,0
4608,id=generalsdaughter.htm,0
4609,cid=1723,0
4610,cid=1320,0
4611,cid=1749,0
4612,cid=2719,0
4613,cid=1418,0
4614,aid=/19940318/reviews/403180303/1023,0
4615,objectid=3642,0
4616,cid=2534,0
4617,cid=2958,0
4618,get+real,0
4619,cid=1925,0
4620,cid=3119,0
4621,aid=/19940617/reviews/406170302/1023,0
4622,cid=3093,0
4623,keyword=ghost,0
4624,movieid=108,0
4625,cid=98,0
4626,cid=2799,0
4627,cid=2741,0
4628,cid=3129,0
4629,cid=519,0
4630,cid=1775,0
4631,cid=3086,0
4632,d=hv&amp;id=1808404192&amp;cf=info,0
4633,id=145,0
4634,cid=3000,0
4635,cid=625,0
4636,aid=/19920306/reviews/203060301/1023,0
4637,d=hv&amp;id=1800353749&amp;cf=info&amp;intl=us,0
4638,topicid=1358,0
4639,cid=2106,0
4640,cid=1724,0
4641,aid=/19800101/reviews/1010316/1023,0
4642,cid=1167,0
4643,cid=1553,0
4644,cid=1127,0
4645,cid=758,0
4646,cid=1455,0
4647,aid=/19720101/reviews/201010312/1023,0
4648,aid=/19981204/reviews/812040301/1023,0
4649,cid=1259,0
4650,aid=/20040430/reviews/404300304/1023,0
4651,id=1097,0
4652,id=20,0
4653,cid=696,0
4654,aid=/19980526/reviews/805260301/1023,0
4655,aid=/20041001/reviews/409300303/1023,0
4656,cid=424,0
4657,brand=edponline&amp;category=news&amp;tbrand=edponline&amp;tcategory=news&amp;itemid=noed26%20apr%202006%2020%3a04%3a32%3a223,0
4658,brand=whtonline&amp;category=news&amp;tbrand=herts24&amp;tcategory=newswhtnew&amp;itemid=weed09%20may%202006%2012%3a06%3a26%3a273,0
4659,?g=9e6b1359-ed2c-4478-a1ba-30819176e35d&amp;f=01/64&amp;fg,0
4660,cid=3165,0
4661,aid=/19861212/reviews/612120302/1023,0
4662,cid=1806,0
4663,id=gonein60seconds.htm,0
4664,cid=2187,0
4665,d=hv&amp;cf=info&amp;id=1800350475&amp;intl=us,0
4666,cid=691,0
4667,title=good+burger,0
4668,aid=/20040326/reviews/403260304/1023,0
4669,mid=2044353,0
4670,pagename=article&amp;node=style/movies/reviews&amp;contentid=a24531-2002aug15&amp;notfound=true,0
4671,aid=/20020816/reviews/208160303/1023,0
4672,mid=76624,0
4673,f=/c/a/1995/02/17/dd22122.dtl,0
4674,aid=/19940909/reviews/409090301/1023,0
4675,film=oid%3a138471,0
4676,aid=/19880115/reviews/801150303/1023,0
4677,pagename=article&amp;node=&amp;contentid=a5677-2003apr10&amp;notfound=true,0
4678,aid=/20030411/reviews/304110304/1023,0
4679,cid=412,0
4680,aid=/19971225/reviews/712250302/1023,0
4681,aid=/19880318/reviews/803180301/1023,0
4682,rid=6351,0
4683,cid=1145,0
4684,cid=2074,0
4685,cid=2134,0
4686,d=hv&amp;cf=info&amp;id=1808459024,0
4687,id=1065,0
4688,cid=928,0
4689,cid=2795,0
4690,cid=1877,0
4691,aid=/19991003/reviews08/910030301/1023,0
4692,f=/c/a/1997/09/26/dd46722.dtl,0
4693,f=/e/a/1997/09/26/weekend13771.dtl,0
4694,aid=/19970926/reviews/709260304/1023,0
4695,objectid=3693,0
4696,ring=frogstone;list,0
4697,-db=videoviews.fp5&amp;-format=searchresult02.html&amp;-layout=videoviews&amp;id=00287&amp;-find,0
4698,cid=112,0
4699,cid=1366,0
4700,cid=475,0
4701,res=9402e7db143af933a05752c0a96e958260,0
4702,cid=1839,0
4703,objectid=4145,0
4704,cid=1741,0
4705,i=260,0
4706,id=1114,0
4707,cid=1906,0
4708,vnu_content_id=1055547,0
4709,cid=2662,0
4710,cid=347,0
4711,cid=1149,0
4712,cid=3699&amp;specific=4414,0
4713,id=1784,0
4714,cid=688,0
4715,page=guesswho.inc,0
4716,stid=23790,0
4717,res=9d0ceed8123cf936a25750c0a967958260,0
4718,aid=/19910315/reviews/103150302/1023,0
4719,cid=1350,0
4720,cid=1926,0
4721,cid=764,0
4722,cid=1208,0
4723,cid=2246,0
